user_id,event_type,timestamp,device,source,user_segment,utm_medium,campaign
U0493,checkout,2025-07-22 20:02:34,tablet,linkedin,Returning User,email,clearance
U0495,ad_click,2025-07-22 13:47:54,tablet,twitter,New User,referral,prime-deal
U0495,product_view,2025-07-22 13:49:54,tablet,twitter,New User,referral,prime-deal
U0495,cart_add,2025-07-22 13:51:54,tablet,twitter,New User,referral,prime-deal
U0496,ad_click,2025-07-22 10:58:04,tablet,facebook,High Value,referral,clearance
U0496,product_view,2025-07-22 11:01:04,tablet,facebook,High Value,referral,clearance
U0496,cart_add,2025-07-22 11:04:04,tablet,facebook,High Value,referral,clearance
U0496,checkout,2025-07-22 11:04:04,tablet,facebook,High Value,referral,clearance
U0499,ad_click,2025-07-22 13:52:01,mobile,google,New User,cpc,retarget
U0499,product_view,2025-07-22 13:54:01,mobile,google,New User,cpc,retarget
U0499,cart_add,2025-07-22 13:56:01,mobile,google,New User,cpc,retarget
U0499,checkout,2025-07-22 14:01:01,mobile,google,New User,cpc,retarget
U0500,ad_click,2025-07-22 15:55:06,mobile,linkedin,New User,organic,clearance
U0500,product_view,2025-07-22 15:58:06,mobile,linkedin,New User,organic,clearance
U0500,cart_add,2025-07-22 15:57:06,mobile,linkedin,New User,organic,clearance
