employee_id,avg_leadership_score,completed_mentorships,last_promotion_status,high_potential_flag,promotion_ready_flag
12728,3.473333333333333,0,promoted,no,no
12743,2.813333333333333,0,not_promoted,no,no
12744,3.06,2,not_promoted,no,yes
12745,0.0,1,promoted,no,no
12749,2.5883333333333334,2,promoted,no,no
12754,3.2816666666666663,0,not_promoted,no,no
12755,3.272,1,not_promoted,no,no
12761,2.49,1,not_promoted,no,no
12770,2.832,1,promoted,no,no
12774,2.81,1,promoted,no,no
12776,0.0,0,not_promoted,no,no
12782,2.69,1,promoted,no,no
12785,1.58,1,not_promoted,no,no
12792,3.8,0,promoted,yes,no
12796,3.818333333333333,0,not_promoted,yes,no
12797,3.28,1,not_promoted,no,no
12799,3.693333333333334,2,unknown,yes,yes
12801,2.0675,0,promoted,no,no
12813,1.42,1,promoted,no,no
12814,1.9466666666666663,1,unknown,no,no
12816,2.81,3,promoted,no,no
12818,2.54,3,promoted,no,no
12819,3.82,2,promoted,yes,no
12823,3.84,0,promoted,yes,no
12826,4.484999999999999,1,promoted,yes,no
12828,3.01,0,promoted,no,no
12832,3.426666666666667,2,promoted,no,no
12834,1.79,0,not_promoted,no,no
12835,2.275,0,promoted,no,no
12836,2.465,0,promoted,no,no
12848,3.823333333333333,0,not_promoted,yes,no
12853,3.533333333333333,0,promoted,yes,no
12858,2.2466666666666666,0,promoted,no,no
12861,2.2750000000000004,2,promoted,no,no
12862,4.085,1,promoted,yes,no
12864,3.083333333333333,0,not_promoted,no,no
12866,2.58,0,not_promoted,no,no
12871,4.205,2,promoted,yes,no
12880,2.1325000000000003,0,not_promoted,no,no
12881,3.534,3,not_promoted,yes,yes
12883,2.8120000000000003,1,not_promoted,no,no
12886,3.015,1,not_promoted,no,no
12887,0.0,0,not_promoted,no,no
12891,2.6,3,not_promoted,no,yes
12897,2.8225,2,not_promoted,no,yes
12902,1.945,1,promoted,no,no
12907,3.515,1,promoted,yes,no
12918,2.58,1,promoted,no,no
12922,3.005,0,promoted,no,no
12929,3.3575,0,promoted,no,no
12934,2.52,3,promoted,no,no
12937,3.62,0,not_promoted,yes,no
12941,3.055,0,promoted,no,no
12942,0.0,0,not_promoted,no,no
12946,2.96,0,promoted,no,no
12947,2.41,2,unknown,no,yes
12953,3.91,3,not_promoted,yes,yes
12956,3.6175,3,promoted,yes,no
12957,2.9,0,not_promoted,no,no
12958,2.95,2,not_promoted,no,yes
12960,2.54,1,not_promoted,no,no
12961,3.353333333333333,2,promoted,no,no
12965,3.14,2,promoted,no,no
12967,4.56,0,not_promoted,yes,no
12972,3.5225,0,not_promoted,yes,no
12980,1.61,2,promoted,no,no
12984,3.747142857142857,1,not_promoted,yes,no
12987,2.3366666666666664,0,promoted,no,no
12988,3.13,1,promoted,no,no
12989,3.26,1,not_promoted,no,no
12996,4.6,1,not_promoted,yes,no
12998,3.72,0,unknown,yes,no
13011,3.97,2,promoted,yes,no
13016,3.856666666666666,1,unknown,yes,no
13021,2.9933333333333336,0,promoted,no,no
13025,3.35,0,promoted,no,no
13027,1.87,1,unknown,no,no
13035,3.01,3,promoted,no,no
13046,3.3366666666666664,1,not_promoted,no,no
13052,2.475,1,not_promoted,no,no
13059,1.8766666666666667,2,promoted,no,no
13063,2.685,0,not_promoted,no,no
13065,0.0,1,not_promoted,no,no
13069,3.316666666666667,1,promoted,no,no
13075,2.885,0,not_promoted,no,no
13080,2.965,2,unknown,no,yes
13083,2.663333333333333,1,promoted,no,no
13094,3.89,1,promoted,yes,no
13099,4.84,1,unknown,yes,no
13100,3.9333333333333336,0,promoted,yes,no
13106,3.3519999999999994,0,not_promoted,no,no
13108,3.376666666666667,0,unknown,no,no
13115,3.4,2,promoted,no,no
13116,2.7625,0,not_promoted,no,no
13117,0.0,2,not_promoted,no,yes
13122,3.6725,1,promoted,yes,no
13125,4.73,1,not_promoted,yes,no
13133,2.59,3,not_promoted,no,yes
13134,3.975,2,unknown,yes,yes
13138,2.6325,3,promoted,no,no
13139,2.4725,1,not_promoted,no,no
13146,3.2920000000000003,1,promoted,no,no
13147,2.4033333333333333,0,promoted,no,no
13149,4.234999999999999,0,not_promoted,yes,no
13155,3.1175,1,not_promoted,no,no
13160,3.0175,0,not_promoted,no,no
13162,3.4433333333333334,0,unknown,no,no
13166,0.0,1,promoted,no,no
13167,3.16,1,promoted,no,no
13174,1.86,1,not_promoted,no,no
13185,3.17,0,promoted,no,no
13186,2.57,1,promoted,no,no
13188,2.8200000000000003,1,promoted,no,no
13191,2.4166666666666665,1,not_promoted,no,no
13193,2.9875,0,not_promoted,no,no
13195,3.286666666666666,0,promoted,no,no
13197,4.266666666666667,1,not_promoted,yes,no
13200,3.4466666666666668,1,promoted,no,no
13202,2.75,0,promoted,no,no
13205,1.6800000000000002,1,promoted,no,no
13213,2.9525,0,not_promoted,no,no
13214,3.42,0,not_promoted,no,no
13216,3.1714285714285717,3,promoted,no,no
13219,2.2433333333333336,1,promoted,no,no
13223,4.64,0,not_promoted,yes,no
13229,4.16,1,promoted,yes,no
13237,1.82,1,not_promoted,no,no
13246,3.75,1,not_promoted,yes,no
13247,2.69,2,promoted,no,no
13251,3.0875000000000004,1,promoted,no,no
13253,4.220000000000001,1,not_promoted,yes,no
13254,2.733333333333333,0,not_promoted,no,no
13258,4.99,0,promoted,yes,no
13266,2.9133333333333336,0,promoted,no,no
13268,2.725,0,not_promoted,no,no
13277,4.326666666666667,0,not_promoted,yes,no
13281,1.9583333333333333,1,not_promoted,no,no
13283,2.425,0,promoted,no,no
13288,2.1525,3,not_promoted,no,yes
13289,3.51,0,not_promoted,yes,no
13292,2.24,2,not_promoted,no,yes
13293,1.915,0,not_promoted,no,no
13297,4.683333333333334,1,not_promoted,yes,no
13298,1.8275,0,not_promoted,no,no
13301,3.3600000000000003,0,not_promoted,no,no
13307,2.9600000000000004,2,not_promoted,no,yes
13313,2.6,2,not_promoted,no,yes
13316,2.458333333333333,2,not_promoted,no,yes
13319,3.2775,1,promoted,no,no
13320,2.13,1,not_promoted,no,no
13327,2.43,2,unknown,no,yes
13328,4.66,1,not_promoted,yes,no
13329,3.62,1,promoted,yes,no
13334,2.565,0,not_promoted,no,no
13338,0.0,0,not_promoted,no,no
13339,0.0,1,not_promoted,no,no
13344,2.925,1,promoted,no,no
13350,3.365,2,not_promoted,no,yes
13353,3.06,1,promoted,no,no
13354,2.9766666666666666,4,not_promoted,no,yes
13365,3.192,3,promoted,no,no
13371,4.306666666666666,1,promoted,yes,no
13381,1.892,2,promoted,no,no
13384,1.55,1,promoted,no,no
13386,3.4000000000000004,2,promoted,no,no
13391,2.93,2,promoted,no,no
13403,3.264,3,promoted,no,no
13404,3.3433333333333337,2,unknown,no,yes
13407,2.7,0,not_promoted,no,no
13409,2.22,0,not_promoted,no,no
13418,3.455,1,promoted,no,no
13419,1.03,0,not_promoted,no,no
13426,3.035,0,promoted,no,no
13434,3.0,0,promoted,no,no
13435,2.76,2,not_promoted,no,yes
13436,2.7350000000000003,3,not_promoted,no,yes
13437,1.5499999999999998,3,not_promoted,no,yes
13441,4.205,1,not_promoted,yes,no
13449,2.0133333333333336,0,promoted,no,no
13453,2.9799999999999995,1,not_promoted,no,no
13454,2.313333333333333,2,promoted,no,no
13458,3.06,0,not_promoted,no,no
13465,1.755,0,not_promoted,no,no
13469,3.4174999999999995,0,promoted,no,no
13475,1.73,1,not_promoted,no,no
13478,2.632,0,not_promoted,no,no
13481,0.0,1,not_promoted,no,no
13487,2.36,3,not_promoted,no,yes
13490,3.0025000000000004,1,not_promoted,no,no
13493,2.8633333333333333,1,not_promoted,no,no
13495,2.625,0,promoted,no,no
13504,0.0,0,promoted,no,no
13513,1.98,1,promoted,no,no
13514,3.04,2,promoted,no,no
13516,0.0,1,promoted,no,no
13520,2.68,0,not_promoted,no,no
13522,2.06,0,not_promoted,no,no
13530,3.1933333333333334,1,not_promoted,no,no
13531,0.0,0,promoted,no,no
13534,2.373333333333333,2,unknown,no,yes
13539,3.5425000000000004,0,promoted,yes,no
13540,4.075,0,promoted,yes,no
13541,0.0,1,not_promoted,no,no
13545,3.675,1,promoted,yes,no
13547,0.0,4,promoted,no,no
13549,3.405,1,not_promoted,no,no
13552,3.91,0,promoted,yes,no
13555,2.0066666666666664,1,promoted,no,no
13558,3.73,0,not_promoted,yes,no
13559,4.31,1,not_promoted,yes,no
13564,2.98,1,promoted,no,no
13566,3.656,0,promoted,yes,no
13574,2.03,1,not_promoted,no,no
13577,0.0,1,not_promoted,no,no
13581,4.21,0,promoted,yes,no
13582,3.83,0,promoted,yes,no
13588,3.225714285714286,1,not_promoted,no,no
13593,4.08,1,promoted,yes,no
13598,1.88,3,promoted,no,no
13603,2.965,0,promoted,no,no
13604,3.54,4,promoted,yes,no
13605,3.245,0,not_promoted,no,no
13621,4.11,1,not_promoted,yes,no
13623,3.55,0,not_promoted,yes,no
13627,3.265,0,promoted,no,no
13632,4.45,3,promoted,yes,no
13636,4.28,1,not_promoted,yes,no
13637,4.29,2,not_promoted,yes,yes
13640,2.4366666666666665,0,not_promoted,no,no
13641,3.53,2,not_promoted,yes,yes
13642,1.06,1,not_promoted,no,no
13643,4.095,2,promoted,yes,no
13647,4.3,1,unknown,yes,no
13648,2.6975,1,not_promoted,no,no
13658,3.67,0,not_promoted,yes,no
13661,2.79,1,not_promoted,no,no
13663,3.675,1,not_promoted,yes,no
13664,2.215,0,not_promoted,no,no
13665,2.89,2,not_promoted,no,yes
13678,1.913333333333333,2,promoted,no,no
13680,3.47,0,promoted,no,no
13683,0.0,0,not_promoted,no,no
13698,1.25,2,promoted,no,no
13702,2.8175000000000003,0,not_promoted,no,no
13707,2.3075,0,promoted,no,no
13710,2.46,1,not_promoted,no,no
13711,2.606,0,promoted,no,no
13713,4.51,0,promoted,yes,no
13716,2.8633333333333333,2,promoted,no,no
13718,3.3975,1,promoted,no,no
13719,2.42,2,promoted,no,no
13722,2.71,0,promoted,no,no
13724,2.325,1,not_promoted,no,no
13725,2.836,1,not_promoted,no,no
13727,0.0,0,not_promoted,no,no
13731,2.833333333333333,0,not_promoted,no,no
13738,1.2200000000000002,3,not_promoted,no,yes
13744,3.03,0,not_promoted,no,no
13749,2.435,0,promoted,no,no
13752,2.4839999999999995,1,promoted,no,no
13753,3.295,3,promoted,no,no
13754,3.703333333333333,0,not_promoted,yes,no
13758,2.825,1,not_promoted,no,no
13761,2.715,0,promoted,no,no
13764,3.675,1,not_promoted,yes,no
13766,2.505,2,promoted,no,no
13769,4.313333333333333,1,unknown,yes,no
13770,3.6,0,not_promoted,yes,no
13776,3.1833333333333336,1,promoted,no,no
13783,3.5466666666666664,0,not_promoted,yes,no
13784,3.5400000000000005,2,promoted,yes,no
13786,3.9033333333333338,0,promoted,yes,no
13797,2.925,0,promoted,no,no
13799,2.9200000000000004,0,unknown,no,no
13805,4.12,1,not_promoted,yes,no
13806,3.207142857142857,1,promoted,no,no
13810,2.23,1,not_promoted,no,no
13817,0.0,1,promoted,no,no
13819,4.25,2,promoted,yes,no
13824,2.1666666666666665,1,not_promoted,no,no
13825,3.585,2,promoted,yes,no
13827,3.42,1,promoted,no,no
13842,3.64,1,promoted,yes,no
13844,4.075,3,not_promoted,yes,yes
13858,3.236,1,promoted,no,no
13859,2.58,2,unknown,no,yes
13862,0.0,0,not_promoted,no,no
13867,3.296666666666667,2,not_promoted,no,yes
13870,4.27,1,unknown,yes,no
13871,2.512,1,promoted,no,no
13876,3.2,1,not_promoted,no,no
13878,2.32,0,not_promoted,no,no
13885,4.24,1,not_promoted,yes,no
13888,2.773333333333333,1,not_promoted,no,no
13889,4.93,3,not_promoted,yes,yes
13891,3.44,0,promoted,no,no
13902,4.1875,0,not_promoted,yes,no
13905,2.7366666666666664,2,not_promoted,no,yes
13916,2.875,4,promoted,no,no
13938,3.233333333333333,0,promoted,no,no
13951,0.0,1,not_promoted,no,no
13953,2.888,0,unknown,no,no
13956,2.94,0,promoted,no,no
13966,2.1500000000000004,1,unknown,no,no
13977,2.535,0,promoted,no,no
13979,2.74,0,unknown,no,no
13980,2.6960000000000006,0,promoted,no,no
13984,2.725,1,promoted,no,no
13987,2.98,0,not_promoted,no,no
13994,2.61,2,promoted,no,no
13998,0.0,0,not_promoted,no,no
14001,3.4,0,not_promoted,no,no
14007,4.03,2,promoted,yes,no
14009,3.283333333333333,1,not_promoted,no,no
14010,2.745,1,promoted,no,no
14011,2.79,1,promoted,no,no
14015,2.6266666666666665,1,promoted,no,no
14023,3.045,1,promoted,no,no
14030,2.715,2,promoted,no,no
14034,3.4185714285714286,1,not_promoted,no,no
14038,3.0425,0,promoted,no,no
14047,3.125,1,not_promoted,no,no
14048,2.8833333333333333,2,promoted,no,no
14050,2.335,0,not_promoted,no,no
14053,1.17,3,not_promoted,no,yes
14056,2.3466666666666662,2,not_promoted,no,yes
14063,2.823333333333333,0,promoted,no,no
14067,2.833333333333333,1,promoted,no,no
14070,2.5,1,promoted,no,no
14078,3.58,0,promoted,yes,no
14082,2.81,3,not_promoted,no,yes
14085,3.955,0,not_promoted,yes,no
14086,3.235,2,not_promoted,no,yes
14092,2.455,2,unknown,no,yes
14093,1.86,0,not_promoted,no,no
14101,2.7350000000000003,1,promoted,no,no
14103,1.62,1,promoted,no,no
14107,1.21,2,promoted,no,no
14115,0.0,1,not_promoted,no,no
14119,0.0,2,promoted,no,no
14123,3.4933333333333336,1,promoted,no,no
14130,0.0,3,not_promoted,no,yes
14132,3.1950000000000003,1,not_promoted,no,no
14139,3.83,0,not_promoted,yes,no
14143,2.1925,1,unknown,no,no
14145,2.88,2,promoted,no,no
14148,2.515,0,not_promoted,no,no
14153,1.8,0,not_promoted,no,no
14158,2.56,0,not_promoted,no,no
14162,3.0125,0,not_promoted,no,no
14163,2.17,0,not_promoted,no,no
14167,1.825,1,not_promoted,no,no
14170,3.007142857142857,0,unknown,no,no
14174,4.62,1,not_promoted,yes,no
14177,3.058,1,not_promoted,no,no
14178,3.2350000000000003,0,not_promoted,no,no
14184,3.2125,0,promoted,no,no
14193,3.426666666666667,2,not_promoted,no,yes
14205,3.3833333333333333,1,promoted,no,no
14216,2.8466666666666662,1,not_promoted,no,no
14217,4.74,2,not_promoted,yes,yes
14221,4.17,0,promoted,yes,no
14223,2.345,4,promoted,no,no
14228,3.77,1,unknown,yes,no
14231,3.07,3,promoted,no,no
14232,1.53,1,unknown,no,no
14239,3.3375,0,not_promoted,no,no
14240,2.985,0,not_promoted,no,no
14243,3.02,0,not_promoted,no,no
14251,0.0,0,not_promoted,no,no
14254,3.1500000000000004,2,not_promoted,no,yes
14258,2.481666666666667,0,not_promoted,no,no
14266,2.78,1,promoted,no,no
14268,2.755,0,promoted,no,no
14272,2.9233333333333333,1,not_promoted,no,no
14273,1.09,0,not_promoted,no,no
14275,2.88,2,promoted,no,no
14277,2.43,1,not_promoted,no,no
14281,2.59,1,promoted,no,no
14284,3.43,1,not_promoted,no,no
14288,4.31,1,promoted,yes,no
14299,2.3425,2,promoted,no,no
14301,3.79,0,unknown,yes,no
14305,2.085,0,not_promoted,no,no
14306,2.6,0,promoted,no,no
14310,3.92,0,not_promoted,yes,no
14312,3.08,1,not_promoted,no,no
14313,1.49,0,promoted,no,no
14317,1.95,0,promoted,no,no
14322,3.425,0,promoted,no,no
14324,2.6133333333333333,0,promoted,no,no
14326,2.455,1,not_promoted,no,no
14329,4.42,1,promoted,yes,no
14331,3.15,3,promoted,no,no
14334,2.27,0,not_promoted,no,no
14340,0.0,0,not_promoted,no,no
14341,3.5200000000000005,2,not_promoted,yes,yes
14350,3.4133333333333336,1,unknown,no,no
14351,3.4433333333333334,3,not_promoted,no,yes
14359,2.283333333333333,2,not_promoted,no,yes
14360,1.46,1,promoted,no,no
14363,1.765,4,not_promoted,no,yes
14364,2.03,1,not_promoted,no,no
14368,2.823333333333333,0,promoted,no,no
14376,1.5599999999999998,1,not_promoted,no,no
14383,2.91,1,not_promoted,no,no
14392,3.2099999999999995,1,promoted,no,no
14394,2.855,0,promoted,no,no
14398,2.8200000000000003,2,promoted,no,no
14404,3.51,2,promoted,yes,no
14405,2.6475,1,not_promoted,no,no
14415,3.45,0,not_promoted,no,no
14418,2.39,1,promoted,no,no
14419,0.0,3,promoted,no,no
14425,2.685,1,not_promoted,no,no
14429,3.0775,0,not_promoted,no,no
14431,3.4433333333333334,2,not_promoted,no,yes
14437,2.536666666666666,0,promoted,no,no
14438,3.125,1,unknown,no,no
14439,4.31,0,not_promoted,yes,no
14440,0.0,2,promoted,no,no
14451,2.9775,0,promoted,no,no
14461,2.7475,0,not_promoted,no,no
14462,2.865,0,not_promoted,no,no
14463,2.01,1,promoted,no,no
14465,0.0,1,not_promoted,no,no
14467,3.675,1,not_promoted,yes,no
14471,2.9525,0,not_promoted,no,no
14472,2.345,1,promoted,no,no
14473,3.3239999999999994,1,promoted,no,no
14476,1.81,0,promoted,no,no
14483,3.64,1,promoted,yes,no
14489,3.140000000000001,1,unknown,no,no
14497,4.506666666666667,0,not_promoted,yes,no
14505,3.191111111111111,1,not_promoted,no,no
14506,2.6125,1,not_promoted,no,no
14514,3.790000000000001,0,promoted,yes,no
14515,2.4425,0,not_promoted,no,no
14518,3.545,2,promoted,yes,no
14528,0.0,3,promoted,no,no
14529,2.5242857142857145,0,not_promoted,no,no
14532,2.415,0,promoted,no,no
14534,0.0,0,promoted,no,no
14535,3.34,1,not_promoted,no,no
14541,3.062,0,unknown,no,no
14545,2.59,0,not_promoted,no,no
14555,3.1275,0,promoted,no,no
14557,4.99,1,promoted,yes,no
14559,3.046666666666667,0,promoted,no,no
14560,3.2,1,not_promoted,no,no
14561,2.98,0,promoted,no,no
14570,2.28,1,promoted,no,no
14572,1.43,2,not_promoted,no,yes
14574,2.885,1,not_promoted,no,no
14576,3.7825,0,not_promoted,yes,no
14578,3.61,1,not_promoted,yes,no
14582,2.71,1,not_promoted,no,no
14587,4.27,0,not_promoted,yes,no
14589,3.4,2,promoted,no,no
14590,2.123333333333333,0,promoted,no,no
14594,2.373333333333333,4,not_promoted,no,yes
14603,4.175,1,promoted,yes,no
14607,2.793333333333333,0,not_promoted,no,no
14608,3.555,0,not_promoted,yes,no
14613,2.5575,3,not_promoted,no,yes
14615,3.005,2,promoted,no,no
14623,3.64,0,not_promoted,yes,no
14627,2.19,0,not_promoted,no,no
14645,3.62,1,not_promoted,yes,no
14649,2.911666666666666,1,promoted,no,no
14650,2.23,2,promoted,no,no
14655,3.2099999999999995,0,promoted,no,no
14658,3.523333333333333,0,not_promoted,yes,no
14659,3.73,2,promoted,yes,no
14661,2.43,1,not_promoted,no,no
14667,2.6500000000000004,0,promoted,no,no
14671,3.6266666666666665,0,promoted,yes,no
14672,3.114,0,promoted,no,no
14673,2.9133333333333336,1,not_promoted,no,no
14676,3.5666666666666664,1,not_promoted,yes,no
14677,3.865,0,not_promoted,yes,no
14680,3.605,1,promoted,yes,no
14685,4.342499999999999,0,not_promoted,yes,no
14686,3.335,4,promoted,no,no
14691,3.4,0,not_promoted,no,no
14694,0.0,1,unknown,no,no
14697,2.41,1,promoted,no,no
14700,2.7,1,promoted,no,no
14702,2.48,1,not_promoted,no,no
14707,1.67,0,not_promoted,no,no
14710,3.5725,1,not_promoted,yes,no
14711,4.715,0,promoted,yes,no
14728,3.1225,0,unknown,no,no
14732,0.0,0,promoted,no,no
14734,2.763333333333333,3,promoted,no,no
14736,2.8366666666666664,0,not_promoted,no,no
14739,3.26,1,not_promoted,no,no
14740,4.115,1,not_promoted,yes,no
14741,0.0,2,promoted,no,no
14746,2.652,0,not_promoted,no,no
14747,2.11,2,promoted,no,no
14749,2.935,0,promoted,no,no
14759,3.575,1,promoted,yes,no
14762,0.0,3,not_promoted,no,yes
14763,2.495,1,not_promoted,no,no
14775,3.18,2,promoted,no,no
14776,3.4933333333333336,0,not_promoted,no,no
14779,3.7725,2,promoted,yes,no
14781,3.0725,1,not_promoted,no,no
14782,3.11125,1,not_promoted,no,no
14784,2.9400000000000004,4,promoted,no,no
14788,0.0,1,promoted,no,no
14791,3.535,3,promoted,yes,no
14798,2.3175,0,not_promoted,no,no
14802,3.31,1,not_promoted,no,no
14806,4.25,2,promoted,yes,no
14811,2.6666666666666665,1,not_promoted,no,no
14813,2.29,1,promoted,no,no
14816,3.148333333333333,1,promoted,no,no
14818,4.615,0,promoted,yes,no
14819,0.0,4,promoted,no,no
14829,3.763333333333333,1,not_promoted,yes,no
14834,2.7533333333333334,3,not_promoted,no,yes
14839,0.0,1,promoted,no,no
14840,4.94,1,promoted,yes,no
14842,0.0,1,not_promoted,no,no
14849,3.883333333333333,1,promoted,yes,no
14852,3.56,0,not_promoted,yes,no
14853,3.272,0,promoted,no,no
14854,1.685,0,not_promoted,no,no
14858,2.84,2,promoted,no,no
14862,3.37,0,promoted,no,no
14865,3.245,2,promoted,no,no
14868,2.48,2,not_promoted,no,yes
14871,3.99,0,not_promoted,yes,no
14873,3.225,1,promoted,no,no
14876,0.0,2,not_promoted,no,yes
14882,3.0700000000000003,2,not_promoted,no,yes
14884,3.3,1,not_promoted,no,no
14886,3.42,2,promoted,no,no
14891,1.68,1,promoted,no,no
14892,1.4300000000000002,1,unknown,no,no
14894,3.925,2,promoted,yes,no
14904,4.25,0,promoted,yes,no
14911,4.075,0,not_promoted,yes,no
14916,1.96,1,promoted,no,no
14924,2.52,0,promoted,no,no
14931,3.32,1,not_promoted,no,no
14932,0.0,1,not_promoted,no,no
14936,3.3366666666666664,0,not_promoted,no,no
14940,3.825,0,not_promoted,yes,no
14942,1.9366666666666663,1,promoted,no,no
14945,3.556,0,not_promoted,yes,no
14952,2.47,0,promoted,no,no
14958,3.66,2,not_promoted,yes,yes
14963,2.81,1,not_promoted,no,no
14964,3.085,2,not_promoted,no,yes
14966,3.4166666666666665,0,not_promoted,no,no
14970,3.63,1,promoted,yes,no
14976,4.045,1,promoted,yes,no
14977,3.6319999999999992,1,not_promoted,yes,no
14982,2.2325,0,not_promoted,no,no
14989,4.18,0,promoted,yes,no
14992,3.675,0,promoted,yes,no
14995,2.79,0,promoted,no,no
14996,3.29,3,not_promoted,no,yes
14998,2.595,1,not_promoted,no,no
14999,3.7471428571428578,1,not_promoted,yes,no
15003,2.46125,1,promoted,no,no
15015,0.0,3,unknown,no,yes
15019,1.27,1,promoted,no,no
15025,2.78,0,unknown,no,no
15028,2.845,1,promoted,no,no
15034,0.0,0,not_promoted,no,no
15040,2.9,2,promoted,no,no
15045,2.92,1,promoted,no,no
15051,3.124,2,not_promoted,no,yes
15054,3.83,1,not_promoted,yes,no
15056,2.79,1,promoted,no,no
15063,1.5066666666666666,0,promoted,no,no
15066,2.84,1,promoted,no,no
15068,3.104,2,promoted,no,no
15071,0.0,0,promoted,no,no
15074,3.625,1,not_promoted,yes,no
15078,3.14,2,not_promoted,no,yes
15080,3.786666666666666,0,promoted,yes,no
15081,4.57,2,not_promoted,yes,yes
15083,3.2366666666666664,2,promoted,no,no
15084,4.36,2,not_promoted,yes,yes
15085,2.7880000000000003,0,not_promoted,no,no
15098,3.57,0,not_promoted,yes,no
15100,3.2325,0,not_promoted,no,no
15101,2.5475000000000003,1,not_promoted,no,no
15112,2.8525,3,not_promoted,no,yes
15120,3.313333333333333,1,promoted,no,no
15136,2.143333333333333,1,not_promoted,no,no
15143,1.515,2,promoted,no,no
15144,3.1950000000000003,3,promoted,no,no
15146,2.42,1,promoted,no,no
15149,3.1500000000000004,0,not_promoted,no,no
15155,3.465,2,promoted,no,no
15161,3.3425,1,not_promoted,no,no
15162,3.085,3,not_promoted,no,yes
15164,3.176666666666667,0,not_promoted,no,no
15176,2.9466666666666668,3,not_promoted,no,yes
15179,3.22,0,not_promoted,no,no
15180,3.64,1,promoted,yes,no
15182,3.123333333333333,0,unknown,no,no
15185,2.23,0,unknown,no,no
15190,3.2700000000000005,3,not_promoted,no,yes
